,frame,ficTracTReadMs,ficTracTWriteMs,dx,dy,dz
318,159.0,1032.0,1032.0,-0.003429646138101816,0.0035783161874860525,-0.01002846471965313
319,160.0,1035.0,1035.0,-0.005784515291452408,-0.008359374478459358,-0.009525048546493053
320,160.0,1039.0,1039.0,-0.008874787949025631,-0.019508834928274155,-0.014019603841006756
321,161.0,1042.0,1042.0,-0.008984953165054321,0.021809030324220657,-0.0052973804995417595
322,161.0,1045.0,1045.0,-0.0029565233271569014,0.006379265338182449,0.000951237278059125
323,162.0,1048.0,1048.0,-0.0032838464248925447,-0.005292974878102541,-0.0036727210972458124
324,162.0,1051.0,1051.0,-0.014974148944020271,-0.010390711948275566,-0.013436637818813324
325,162.0,1053.0,1053.0,-0.006471395026892424,-0.005614058580249548,-0.0010898886248469353
326,163.0,1058.0,1058.0,-0.007220475934445858,-0.006916929502040148,-0.0017653550021350384
327,163.0,1060.0,1060.0,0.026172837242484093,0.01624617911875248,-0.0040306271985173225
328,164.0,1064.0,1064.0,-0.001841006800532341,-0.001442298642359674,0.0009601130150258541
329,165.0,1069.0,1069.0,0.0030566744972020388,0.007819971069693565,-0.010253587737679482
330,165.0,1072.0,1072.0,-0.013958546333014965,-0.0020920000970363617,-0.008800830692052841
331,165.0,1076.0,1076.0,-0.015983358025550842,-0.013150982558727264,-0.012630664743483067
332,166.0,1078.0,1078.0,-0.01561315543949604,-0.011953689157962799,-0.012251472100615501
333,166.0,1082.0,1082.0,0.010127154178917408,0.02075098641216755,-0.0009229150018654764
334,167.0,1084.0,1084.0,0.007553122937679291,0.01748051866889,-0.002055770717561245
335,168.0,1091.0,1091.0,-0.012728776782751083,-0.034346841275691986,0.005495140329003334
336,168.0,1094.0,1094.0,0.005659787449985743,-0.00888360757380724,-0.007493522949516773
337,169.0,1097.0,1097.0,-0.004899927880614996,0.009477769955992699,0.003695701016113162
338,169.0,1100.0,1100.0,0.014109166339039803,0.007012540008872747,-0.015451503917574883
339,169.0,1103.0,1103.0,0.00041292276000604033,0.011552248150110245,0.002932686358690262
340,170.0,1106.0,1106.0,0.006500158924609423,0.0050497218035161495,-0.004545463714748621
341,170.0,1109.0,1109.0,-0.006915146950632334,0.0033381555695086718,-0.0023615467362105846
342,171.0,1112.0,1112.0,-0.0034706201404333115,0.00740833068266511,-0.0035446530673652887
343,171.0,1115.0,1115.0,0.0048712329007685184,-0.009799650870263577,-0.004463039804250002
344,172.0,1118.0,1118.0,-0.004157682880759239,-0.0054949806071817875,-0.0015264091780409217
345,172.0,1121.0,1121.0,-0.005322431214153767,-0.0036408582236617804,-0.003437997540459037
346,172.0,1124.0,1124.0,-0.018605854362249374,0.006395434495061636,-0.0022550933063030243
347,173.0,1127.0,1127.0,-0.0014637097483500838,-0.01796334981918335,-0.005354777444154024
348,173.0,1130.0,1130.0,-0.0025793625973165035,0.01605869084596634,0.0036227675154805183
349,175.0,1137.0,1137.0,-0.0033020442351698875,-0.004769074730575085,0.0011633113026618958
350,175.0,1139.0,1139.0,0.0020602375734597445,-0.005038808565586805,0.0017899138620123267
351,175.0,1143.0,1143.0,0.011429443024098873,-0.007713747676461935,0.004481196403503418
352,176.0,1145.0,1145.0,0.022183945402503014,0.003959576599299908,0.01107662171125412
353,176.0,1148.0,1148.0,0.007008844055235386,0.009680445306003094,0.014760524965822697
354,176.0,1151.0,1151.0,0.011899992823600769,0.007575975731015205,0.008603012189269066
355,177.0,1156.0,1156.0,-0.01401289738714695,-0.007832761853933334,-0.022527499124407768
356,177.0,1158.0,1158.0,-0.0038954478222876787,-0.0007448160904459655,-0.006411446258425713
357,178.0,1162.0,1162.0,0.00033914108644239604,0.004976174328476191,0.0035744260530918837
358,178.0,1164.0,1164.0,0.0018415783997625113,-0.0014188371133059263,0.0038007318507879972
359,179.0,1167.0,1167.0,0.00529989181086421,-0.012285410426557064,-0.000770049577113241
360,179.0,1170.0,1170.0,-0.010669011622667313,0.010885512456297874,-0.006675348151475191
361,180.0,1173.0,1173.0,0.009471523575484753,0.0006384310545399785,0.007500242441892624
362,180.0,1176.0,1176.0,0.008741732686758041,-0.009613812901079655,-0.0007421854534186423
363,180.0,1179.0,1179.0,-0.00429651141166687,-0.01082498487085104,0.001548440894111991
364,182.0,1186.0,1186.0,0.010321483016014099,0.006849435158073902,-0.005534481722861528
365,182.0,1188.0,1188.0,-0.010485995560884476,0.005651549901813269,0.0003118906752206385
366,182.0,1191.0,1191.0,-0.00950746051967144,0.006644663400948048,-0.0005344630335457623
367,183.0,1195.0,1195.0,0.018300160765647888,-0.014204218052327633,0.0007189221796579659
368,183.0,1198.0,1198.0,0.002849726937711239,-0.0005366773693822324,0.0010853182757273316
369,184.0,1200.0,1200.0,0.0037796141114085913,-0.0011494406498968601,0.0009021898149512708
370,184.0,1203.0,1203.0,-0.0002782400115393102,-0.0007163929403759539,-0.0012266926933079958
371,184.0,1207.0,1207.0,0.0019787647761404514,0.005383594427257776,-0.005143541377037764
372,185.0,1210.0,1210.0,0.0018143338384106755,0.0023444981779903173,-0.0028166472911834717
373,185.0,1213.0,1213.0,0.002504721051082015,0.0003767753660213202,-0.005135348066687584
374,186.0,1216.0,1216.0,-0.020047377794981003,-0.008244366385042667,-0.016081713140010834
375,186.0,1219.0,1219.0,0.004925519227981567,0.017137357965111732,-0.017617234960198402
376,187.0,1222.0,1222.0,-0.014363634400069714,-0.006411209236830473,-0.004472910426557064
377,188.0,1228.0,1228.0,-0.010190471075475216,-0.007627796847373247,-0.012601044960319996
378,188.0,1231.0,1231.0,-0.010982735082507133,0.0030333641916513443,-0.0020542461425065994
379,188.0,1234.0,1234.0,0.021517427638173103,0.007353310007601976,-0.011452489532530308
380,189.0,1237.0,1237.0,-0.0029679732397198677,-0.0029749085661023855,-0.004887678194791079
381,189.0,1240.0,1240.0,-0.004272636957466602,-0.006512310355901718,-0.016204148530960083
382,190.0,1243.0,1243.0,-0.005921152886003256,-0.005809316411614418,-0.01775817759335041
383,190.0,1245.0,1245.0,-0.015118843875825405,-0.0015909780049696565,-0.009207264520227909
384,190.0,1249.0,1249.0,-0.012788497842848301,0.000771292601712048,-0.012736118398606777
385,191.0,1252.0,1252.0,-0.007480189204216003,0.007178873289376497,-0.038489632308483124
386,191.0,1255.0,1255.0,-0.020991375669836998,0.01451030746102333,-0.025578411296010017
387,192.0,1259.0,1259.0,-0.004256701096892357,-0.004280595574527979,-0.01879872754216194
388,192.0,1262.0,1262.0,-0.014049442484974861,-0.015867043286561966,-0.007599834352731705
389,193.0,1264.0,1264.0,-0.013729730620980263,-0.0034040219616144896,-0.0031750230118632317
390,193.0,1267.0,1267.0,-0.005366408731788397,0.0012119000311940908,-0.005026771686971188
391,194.0,1270.0,1270.0,0.008132369257509708,0.002644736086949706,0.0017726931255310774
392,194.0,1273.0,1273.0,-0.00672506308183074,0.0017709931125864387,-0.010146823711693287
393,194.0,1276.0,1276.0,0.0028040020260959864,-0.0017316056182608008,-0.005126393865793943
394,195.0,1280.0,1280.0,0.0007017159950919449,-0.001071134116500616,0.0038549713790416718
395,195.0,1283.0,1283.0,-0.0001295257970923558,-0.0029396938625723124,0.0013035896699875593
396,196.0,1285.0,1285.0,0.0029151570051908493,0.00125119648873806,-0.0037818611599504948
397,196.0,1288.0,1288.0,0.01629117876291275,0.002444497775286436,0.0036429523024708033
398,197.0,1291.0,1291.0,0.01498811412602663,0.0005916254594922066,0.0001079032153938897
399,197.0,1295.0,1295.0,-0.020079031586647034,0.00799157191067934,-0.004286071285605431
400,198.0,1298.0,1298.0,-0.00046644036774523556,-0.001210092450492084,0.0005275324801914394
401,198.0,1301.0,1301.0,-0.0009390203049406409,-0.0001853017893154174,0.0010315253166481853
402,198.0,1304.0,1304.0,-0.013641312718391418,-0.0036702181678265333,-0.0011856324272230268
403,199.0,1307.0,1307.0,-0.0024196626618504524,-0.006659343838691711,-0.0012706253910437226
404,199.0,1310.0,1310.0,0.008184130303561687,0.0010349720250815153,0.01614578440785408
405,200.0,1313.0,1313.0,-0.0005870696622878313,0.007507165893912315,-0.0004953094176016748
406,200.0,1317.0,1317.0,-0.007034003734588623,-0.0034870204981416464,0.0014583454467356205
407,201.0,1319.0,1319.0,0.007634613197296858,0.0029657892882823944,0.004683718550950289
408,201.0,1322.0,1322.0,0.020110387355089188,0.003651856444776058,0.023890938609838486
409,201.0,1325.0,1325.0,0.020058317109942436,-0.01178013626486063,0.027804039418697357
410,202.0,1329.0,1329.0,0.008155161514878273,-0.004624747671186924,0.008542022667825222
411,202.0,1332.0,1332.0,-0.0009408516343683004,-0.01732226461172104,0.02428840659558773
412,203.0,1334.0,1334.0,0.0030693765729665756,-0.003698003478348255,0.016763534396886826
413,203.0,1337.0,1337.0,0.006381084676831961,0.0023446273989975452,0.010696045123040676
414,204.0,1340.0,1340.0,0.008701128885149956,0.0037851000670343637,0.009013119153678417
415,204.0,1343.0,1343.0,-0.0015464707976207137,0.017509499564766884,0.018533263355493546
416,205.0,1347.0,1347.0,0.026045136153697968,0.013317582197487354,0.012381963431835175
417,205.0,1350.0,1350.0,0.025721311569213867,0.014122160151600838,0.02659945748746395
418,205.0,1353.0,1353.0,0.00254238024353981,-0.0008027641451917589,0.009283149614930153
419,206.0,1356.0,1356.0,0.006422647275030613,0.0023098692763596773,0.012541094794869423
420,206.0,1359.0,1359.0,-0.0059087323024868965,-0.006193768233060837,0.001169253489933908
421,207.0,1362.0,1362.0,-0.00482818391174078,-0.006892940495163202,0.005216894205659628
422,207.0,1365.0,1365.0,-0.008586597628891468,0.005820833146572113,0.01013136189430952
423,208.0,1367.0,1367.0,0.00014110462507233024,-0.0009680570219643414,0.0008251011604443192
424,208.0,1370.0,1370.0,-0.0018320208182558417,0.0003192366857547313,0.000882346008438617
425,208.0,1373.0,1373.0,-0.0017182131996378303,0.00024583577760495245,0.0009644769597798586
426,209.0,1377.0,1377.0,-0.019483156502246857,-0.0004867812676820904,0.004638315178453922
427,209.0,1380.0,1380.0,0.0036922763101756573,-0.010033117607235909,0.00044468403211794794
428,210.0,1383.0,1383.0,0.006048678886145353,-0.0013932156143710017,0.01950337551534176
429,210.0,1386.0,1386.0,0.007158988155424595,-0.0018813956994563341,0.017442453652620316
430,211.0,1389.0,1389.0,-0.007172852288931608,0.0006573216523975134,-0.002381237456575036
431,211.0,1392.0,1392.0,0.0025871912948787212,0.001017735106870532,0.004703203681856394
432,212.0,1395.0,1395.0,0.005049671977758408,0.0019522811053320765,0.01753765530884266
433,212.0,1398.0,1398.0,0.009524079971015453,0.002654621610417962,0.008224896155297756
434,212.0,1401.0,1401.0,0.007064912002533674,0.001814305898733437,-0.00019837859144899994
435,214.0,1407.0,1407.0,0.00988747924566269,0.006299437023699284,0.011089473962783813
436,214.0,1411.0,1411.0,0.00023753606365062296,0.0013915849849581718,0.0018028990598395467
437,214.0,1414.0,1414.0,0.007229595445096493,0.005727326963096857,-0.00413108617067337
438,215.0,1416.0,1416.0,0.0019983176607638597,-0.006951555609703064,-0.0016460722545161843
439,215.0,1420.0,1420.0,-0.009916742332279682,-0.008404402062296867,-0.0009780004620552063
440,216.0,1423.0,1423.0,-0.02139442414045334,0.0018831033958122134,-0.005170328076928854
441,216.0,1427.0,1427.0,-0.00619906559586525,-0.010869958437979221,-0.005801053252071142
442,216.0,1429.0,1429.0,-0.003659304464235902,0.005957284942269325,-0.00787277426570654
443,217.0,1432.0,1432.0,0.007375732995569706,0.01955459453165531,-0.008581571280956268
444,217.0,1435.0,1435.0,-0.0069472878240048885,0.0024130078963935375,-0.0017413245514035225
445,218.0,1438.0,1438.0,0.009015323594212532,-0.0013995298650115728,-0.01335129328072071
446,218.0,1441.0,1441.0,-0.01760558970272541,0.0004973778268322349,-0.006448714528232813
447,219.0,1445.0,1445.0,0.008365139365196228,-0.006014104001224041,0.0008599561406299472
448,219.0,1447.0,1447.0,0.0016151601448655128,-0.0018311216263100505,-0.0003110994293820113
449,219.0,1450.0,1450.0,0.0025722282007336617,-0.009592140093445778,-0.0004427550302352756
450,220.0,1453.0,1453.0,0.0019623779226094484,0.003584341611713171,-0.002373656490817666
451,220.0,1456.0,1456.0,-0.0022833116818219423,-0.0008490626350976527,-0.006061144173145294
452,221.0,1460.0,1460.0,-0.00137420988176018,0.0006786747835576534,-0.018837623298168182
453,221.0,1463.0,1463.0,-0.012081675231456757,0.004830860998481512,-0.017549270763993263
454,222.0,1465.0,1465.0,-0.012053468264639378,0.017063366249203682,-0.013851562514901161
455,222.0,1469.0,1469.0,-0.019763443619012833,-0.01758054830133915,-0.015027394518256187
456,223.0,1471.0,1471.0,-0.007843537256121635,-0.014049786143004894,-0.006470840889960527
457,223.0,1475.0,1475.0,0.004264321178197861,-0.006646398454904556,0.0001103037066059187
458,223.0,1477.0,1477.0,0.003983122296631336,-0.0050206235609948635,-0.0025247649755328894
459,224.0,1481.0,1481.0,-0.0006565825315192342,0.004019429441541433,0.0005190625670365989
460,224.0,1483.0,1483.0,-0.00020302177290432155,0.0030917436815798283,0.00023360177874565125
461,225.0,1487.0,1487.0,0.03052593022584915,0.00962776131927967,-0.013014710508286953
462,225.0,1490.0,1490.0,-0.002746129408478737,0.01717323064804077,-0.0056015849113464355
463,226.0,1493.0,1493.0,-0.004776259418576956,-0.00692233070731163,-0.0061793578788638115
464,226.0,1496.0,1496.0,-0.008912883698940277,-0.014183330349624157,-0.008891785517334938
465,226.0,1499.0,1499.0,-0.006761908996850252,0.0019658436067402363,-0.004893927369266748
466,227.0,1501.0,1501.0,-0.009253463707864285,-0.006077047903090715,-0.01830238848924637
467,227.0,1505.0,1505.0,-0.01174821425229311,0.0027959600556641817,-0.003372013568878174
468,228.0,1508.0,1508.0,-0.011328201740980148,0.003283565165475011,-0.004849025048315525
469,228.0,1511.0,1511.0,-0.013787112198770046,-0.0025592909660190344,-0.007584110833704472
470,229.0,1514.0,1514.0,0.016618380323052406,-0.0028335172683000565,-0.009997710585594177
471,229.0,1517.0,1517.0,0.007442782167345285,-0.003559534903615713,0.007067225873470306
472,230.0,1521.0,1521.0,0.0014550064224749804,0.00191292236559093,0.007670090068131685
473,230.0,1523.0,1523.0,0.0013808337971568108,-0.0005251453258097172,0.0064589823596179485
474,230.0,1527.0,1527.0,0.0012154332362115383,0.0032023033127188683,-0.00777634559199214
475,231.0,1530.0,1530.0,0.008557821623980999,0.0007888186373747885,-0.0009029590873979032
476,231.0,1533.0,1533.0,-0.006816125474870205,-0.0017899716040119529,-0.004752925597131252
477,232.0,1535.0,1535.0,-0.016326718032360077,0.00612875260412693,-0.01962817646563053
478,232.0,1539.0,1539.0,-0.0063016279600560665,0.009124942123889923,-0.0121131781488657
479,233.0,1542.0,1542.0,-0.007332521490752697,0.007645048201084137,-0.013428431004285812
480,233.0,1544.0,1544.0,-0.006071230862289667,0.007622621022164822,-0.012937135063111782
481,234.0,1548.0,1548.0,-0.00035467211273498833,-0.00654912693426013,0.008256706409156322
482,234.0,1551.0,1551.0,0.01859520748257637,-0.008978930301964283,0.021185118705034256
483,234.0,1554.0,1554.0,0.01869463175535202,-0.01119174063205719,0.0324876569211483
484,235.0,1557.0,1557.0,0.020505141466856003,0.023333409801125526,-0.006896082311868668
485,235.0,1560.0,1560.0,0.011551695875823498,-0.00409647636115551,0.003074594307690859
486,236.0,1563.0,1563.0,-0.021908903494477272,0.0026749244425445795,0.008144576102495193
487,236.0,1566.0,1566.0,-0.00661053042858839,0.00488607631996274,-0.029370911419391632
488,237.0,1569.0,1569.0,-0.012909406796097755,0.0014601220609620214,-0.004588342737406492
489,237.0,1572.0,1572.0,-0.009853064082562923,0.015152343548834324,-0.018860122188925743
490,237.0,1575.0,1575.0,-0.014107299037277699,0.008473904803395271,-0.01414704043418169
491,238.0,1578.0,1578.0,-0.0034198802895843983,0.00030052155489102006,0.009022992104291916
492,238.0,1581.0,1581.0,0.013083274476230145,-0.005642611067742109,0.0017678664298728108
493,239.0,1585.0,1585.0,0.01830422878265381,-0.013416976667940617,0.02362849749624729
494,239.0,1588.0,1588.0,-0.0016611161408945918,-0.0018415427766740322,0.0026124315336346626
495,240.0,1591.0,1591.0,-0.00181967590469867,0.00027337134815752506,-0.005836864933371544
496,240.0,1594.0,1594.0,-0.010239673778414726,0.010894731618463993,-0.016875790432095528
497,241.0,1597.0,1597.0,0.0007166557479649782,0.02431473881006241,-0.020908385515213013
498,242.0,1602.0,1602.0,0.00026534165954217315,0.0010522855445742607,0.0009197157924063504
499,242.0,1606.0,1606.0,0.0036726442631334066,0.010024871677160263,-0.0020154898520559072
500,242.0,1609.0,1609.0,0.0009366893209517002,-0.0017716102302074432,0.0002164206380257383
501,244.0,1615.0,1615.0,-0.0006789882318116724,-0.0007502336520701647,-0.0008274732390418649
502,244.0,1618.0,1618.0,-0.000493486993946135,-0.0007432521088048816,-0.0007424357463605702
503,244.0,1621.0,1621.0,-0.0004414065333548933,0.00014577631372958422,0.00023578510445076972
504,246.0,1630.0,1630.0,0.0006053055403754115,0.0014712632400915027,0.00023387513647321612
505,246.0,1633.0,1633.0,0.0014384158421307802,-0.0016577673377469182,0.0015157096786424518
506,246.0,1636.0,1636.0,-0.00020255404524505138,0.002799876034259796,0.0010421432089060545
507,248.0,1643.0,1643.0,0.0006229291902855039,0.0020055195782333612,0.0017558826366439462
508,248.0,1645.0,1645.0,-0.0009344078134745359,0.00013483686780091375,-0.00029795151203870773
509,248.0,1648.0,1648.0,-0.000544224982149899,-0.0008391907322220504,-0.001258054282516241
510,248.0,1651.0,1651.0,-0.0005675783613696694,-0.0007226432207971811,-0.0011430976446717978
511,250.0,1658.0,1658.0,-0.0005062849959358573,0.001590639934875071,0.0002390624285908416
512,250.0,1661.0,1661.0,0.0018677028128877282,-0.0020709631498903036,0.022125130519270897
513,250.0,1664.0,1664.0,0.022557124495506287,0.006325307302176952,0.020102014765143394
514,251.0,1666.0,1666.0,0.01999680884182453,0.005588218569755554,0.005482044070959091
